-0.412017,0.0378136,0.901298
-0.391284,0.0585234,0.903141
-0.355273,0.0943782,0.906245
-0.307993,0.141453,0.91036
-0.264846,0.184481,0.914145
-0.227532,0.221665,0.91741
-0.192985,0.256044,0.920399
-0.159234,0.289685,0.923365
-0.124524,0.324271,0.926359
-0.0873297,0.361313,0.929657
-0.0540943,0.394371,0.932476
-0.026377,0.422008,0.934934
-0.00376072,0.444572,0.936891
0.0077235,0.44061,0.936559
0.0323601,0.41607,0.934452
0.0612218,0.387316,0.931911
0.0962673,0.352421,0.928823
0.141878,0.306993,0.924876
0.184696,0.264307,0.921127
0.221864,0.227285,0.917917
0.25634,0.192952,0.914897
0.290157,0.159209,0.911894
0.325078,0.124477,0.908896
0.362648,0.0869977,0.905565
0.397038,0.0527201,0.902565
0.425479,0.0243942,0.900099
0.447455,0.00255939,0.898243
0.439476,-0.0105216,0.899003
0.413291,-0.0366107,0.901248
0.382285,-0.0674778,0.903952
0.343411,-0.106224,0.907324
0.295054,-0.154361,0.911506
0.253842,-0.195422,0.915092
0.217415,-0.231682,0.918247
0.183172,-0.265866,0.921292
0.149067,-0.29982,0.924249
0.113499,-0.335217,0.927297
0.0764253,-0.372183,0.93062
0.0452283,-0.403241,0.933279
0.0189116,-0.429452,0.935577
0.000335658,-0.447963,0.937209
1.57029e-05,-0.448284,0.937221
