-0.414907,0.0351065,0.897997
-0.39647,0.0535428,0.897998
-0.362911,0.087103,0.897998
-0.319201,0.130822,0.897999
-0.274099,0.17591,0.897998
-0.235781,0.214238,0.897998
-0.200793,0.249221,0.897998
-0.166933,0.283075,0.898002
-0.13247,0.317545,0.898001
-0.0957028,0.354316,0.897999
-0.0604457,0.389573,0.897998
-0.0313354,0.418686,0.897998
-0.00658822,0.443435,0.897998
0.00476699,0.445245,0.897997
0.0285939,0.421419,0.897998
0.057179,0.392833,0.897998
0.0916318,0.358379,0.897998
0.136761,0.313259,0.897999
0.180742,0.269276,0.897998
0.218627,0.231389,0.897998
0.253202,0.196816,0.897999
0.287018,0.162995,0.898
0.32165,0.128368,0.897999
0.35878,0.0912397,0.897999
0.393147,0.0568692,0.897998
0.421679,0.0283383,0.897998
0.445414,0.00460619,0.897997
0.443238,-0.00677964,0.897993
0.418437,-0.0315802,0.897994
0.389281,-0.0607311,0.897998
0.353894,-0.0961237,0.897999
0.307716,-0.14231,0.897999
0.264519,-0.185496,0.897998
0.227408,-0.222608,0.897998
0.192865,-0.257147,0.897998
0.15901,-0.291011,0.897999
0.124136,-0.325882,0.897999
0.08673,-0.363292,0.897999
0.053245,-0.396777,0.897998
0.0252797,-0.424742,0.897998
0.00305741,-0.446963,0.897997
-0.00934649,-0.440666,0.897997
-0.034677,-0.415336,0.897998
-0.0643679,-0.385642,0.897998
-0.100679,-0.349339,0.897999
-0.14756,-0.302451,0.897998
-0.189784,-0.260238,0.897998
-0.226798,-0.223219,0.897999
-0.261192,-0.188822,0.897998
-0.294972,-0.155043,0.897998
-0.330085,-0.119935,0.897999
-0.367591,-0.0824286,0.897999
-0.400336,-0.0496845,0.897998
-0.42781,-0.0222106,0.897998
-0.448896,-0.00112091,0.897997
-0.449999,2.36023e-07,0.897995
